ID,SAFRA,default,PAY_AMT1_trat,PAY_AMT2_trat,PAY_AMT3_trat,AVG_PAY_trat,PAY_0_trat
8303,200512,0,C0,C0,C1,C0,C1
15957,200603,0,C1,C0,C0,C0,C0
5408,200511,0,C2,C2,C2,C1,C0
16161,200603,0,C2,C2,C2,C1,C0
9102,200601,0,C1,C1,C2,C1,C0
12852,200602,0,C1,C1,C1,C0,C0
509,200510,0,C1,C1,C1,C0,C0
1242,200510,0,C0,C1,C1,C1,C2
7223,200512,0,C1,C1,C2,C1,C0
17567,200603,0,C0,C0,C0,C0,C0
681,200510,0,C1,C1,C1,C0,C0
11983,200601,0,C1,C1,C2,C1,C0
3868,200511,0,C2,C2,C1,C2,C2
12919,200602,1,C2,C0,C2,C1,C0
16026,200603,1,C0,C0,C0,C0,C1
756,200510,0,C2,C2,C2,C1,C0
8602,200512,0,C2,C2,C2,C1,C0
4126,200511,0,C1,C1,C2,C1,C0
16464,200603,1,C1,C0,C1,C0,C2
15517,200603,1,C1,C1,C1,C0,C0
17868,200603,0,C1,C1,C1,C0,C0
5031,200511,1,C2,C2,C2,C2,C0
18595,200604,0,C2,C1,C1,C1,C0
11888,200601,0,C1,C0,C1,C0,C1
2026,200510,1,C1,C1,C1,C0,C2
15299,200603,0,C2,C1,C2,C1,C0
18070,200604,0,C2,C2,C2,C1,C0
18222,200604,1,C1,C2,C0,C0,C2
8588,200512,0,C1,C1,C2,C1,C0
12081,200602,0,C0,C0,C0,C0,C0
10731,200601,0,C1,C1,C2,C1,C0
10577,200601,0,C1,C1,C1,C1,C0
8358,200512,0,C1,C1,C2,C2,C0
14163,200602,0,C0,C1,C2,C0,C1
6474,200512,0,C1,C1,C1,C0,C0
19945,200604,0,C2,C1,C2,C1,C0
9140,200601,0,C2,C0,C2,C1,C0
853,200510,0,C1,C0,C0,C0,C0
5111,200511,0,C1,C1,C0,C0,C0
16059,200603,0,C2,C1,C2,C1,C0
4168,200511,0,C1,C1,C1,C0,C0
3688,200511,1,C1,C1,C1,C0,C0
4600,200511,0,C1,C1,C2,C1,C0
10349,200601,0,C2,C2,C2,C2,C0
7937,200512,0,C0,C0,C2,C0,C0
6260,200512,0,C0,C1,C1,C0,C1
6206,200512,0,C1,C1,C2,C1,C0
20719,200604,0,C2,C0,C1,C1,C0
9108,200601,1,C2,C1,C2,C1,C2
16237,200603,0,C1,C0,C1,C0,C2
14652,200602,0,C2,C0,C2,C1,C0
7543,200512,1,C0,C0,C0,C0,C1
4958,200511,1,C2,C2,C2,C1,C0
14854,200602,0,C2,C2,C2,C1,C0
1695,200510,1,C2,C1,C2,C1,C0
17068,200603,0,C2,C2,C2,C1,C0
9054,200601,0,C0,C1,C1,C0,C0
945,200510,0,C1,C1,C1,C0,C0
19681,200604,0,C1,C2,C2,C1,C0
15799,200603,0,C0,C1,C1,C0,C1
15431,200603,0,C1,C1,C1,C0,C0
13510,200602,0,C1,C0,C2,C1,C0
12660,200602,0,C1,C2,C2,C1,C0
17432,200603,1,C0,C1,C1,C0,C2
8377,200512,0,C1,C1,C2,C1,C0
14352,200602,1,C1,C0,C1,C0,C2
7476,200512,0,C0,C0,C0,C2,C1
10060,200601,0,C1,C0,C0,C0,C0
5627,200511,1,C0,C0,C0,C0,C1
6739,200512,1,C0,C0,C0,C0,C1
9907,200601,0,C2,C2,C2,C2,C0
2226,200510,1,C1,C2,C2,C1,C1
7398,200512,1,C0,C0,C0,C0,C1
18986,200604,0,C2,C2,C2,C1,C0
8928,200512,0,C2,C1,C2,C1,C0
12743,200602,0,C1,C1,C1,C0,C0
4352,200511,1,C1,C0,C1,C0,C0
536,200510,0,C1,C1,C1,C1,C0
8906,200512,0,C2,C0,C0,C0,C2
7597,200512,0,C1,C1,C2,C1,C0
7958,200512,0,C2,C1,C1,C1,C0
2842,200510,0,C2,C2,C2,C1,C0
13375,200602,0,C2,C2,C2,C1,C2
18900,200604,1,C0,C1,C0,C0,C1
7177,200512,0,C2,C2,C2,C2,C0
15854,200603,1,C1,C0,C2,C0,C2
12772,200602,0,C2,C2,C1,C1,C0
242,200510,0,C1,C1,C2,C0,C0
13297,200602,0,C1,C1,C1,C0,C0
8922,200512,0,C2,C2,C2,C1,C0
14805,200602,1,C2,C1,C1,C1,C0
5332,200511,0,C1,C1,C1,C0,C0
19055,200604,0,C1,C1,C1,C0,C0
13602,200602,0,C1,C2,C1,C1,C0
17456,200603,0,C2,C2,C2,C1,C0
15108,200603,0,C2,C1,C1,C1,C0
13721,200602,1,C1,C1,C2,C1,C0
14715,200602,0,C1,C1,C1,C0,C0
8758,200512,0,C1,C1,C1,C0,C0
9573,200601,0,C1,C2,C1,C1,C0
5499,200511,0,C2,C2,C2,C1,C0
18244,200604,0,C0,C1,C0,C0,C2
5872,200511,0,C2,C2,C2,C1,C0
16069,200603,0,C0,C2,C0,C0,C0
17751,200603,0,C1,C1,C2,C1,C0
18854,200604,0,C2,C2,C0,C1,C0
6919,200512,0,C2,C2,C0,C2,C0
11561,200601,0,C0,C2,C1,C0,C1
381,200510,0,C1,C1,C1,C1,C0
5238,200511,0,C0,C2,C1,C1,C0
14719,200602,0,C1,C0,C2,C1,C1
19390,200604,1,C1,C1,C0,C0,C0
11606,200601,0,C1,C1,C1,C0,C0
18205,200604,0,C2,C2,C2,C1,C0
4827,200511,0,C0,C2,C0,C1,C1
20052,200604,0,C1,C2,C2,C1,C0
7442,200512,0,C2,C2,C2,C1,C0
8142,200512,0,C0,C0,C1,C1,C0
1884,200510,0,C1,C1,C1,C0,C0
14621,200602,0,C0,C2,C1,C1,C0
20255,200604,1,C0,C0,C0,C0,C2
14720,200602,0,C2,C2,C2,C2,C0
3279,200511,0,C1,C0,C1,C0,C0
14599,200602,1,C1,C1,C2,C1,C2
16137,200603,0,C0,C2,C0,C1,C1
18013,200604,1,C1,C2,C0,C1,C2
19154,200604,0,C1,C1,C1,C0,C0
12778,200602,0,C1,C1,C1,C1,C0
17040,200603,1,C1,C1,C2,C1,C2
18522,200604,0,C2,C1,C2,C2,C0
15822,200603,0,C0,C1,C0,C0,C0
14499,200602,0,C1,C2,C1,C2,C0
11435,200601,0,C2,C1,C1,C1,C0
6766,200512,0,C1,C1,C2,C1,C0
8045,200512,0,C2,C2,C2,C2,C0
6735,200512,0,C2,C2,C1,C2,C0
8571,200512,0,C1,C1,C1,C0,C0
1176,200510,1,C1,C0,C1,C0,C2
12006,200602,1,C0,C1,C1,C0,C1
9568,200601,0,C0,C0,C1,C0,C0
19861,200604,0,C1,C1,C2,C1,C0
10276,200601,0,C2,C1,C1,C2,C0
114,200510,0,C1,C1,C2,C1,C0
579,200510,0,C1,C1,C1,C0,C0
16400,200603,0,C1,C0,C1,C0,C0
3704,200511,0,C1,C1,C1,C0,C0
8065,200512,0,C0,C0,C1,C0,C0
4715,200511,0,C2,C2,C2,C1,C0
13113,200602,0,C2,C2,C2,C1,C0
7369,200512,1,C1,C1,C1,C0,C2
15430,200603,0,C2,C0,C1,C0,C0
20506,200604,1,C1,C1,C1,C0,C0
15676,200603,1,C0,C0,C2,C1,C1
1802,200510,0,C1,C1,C1,C0,C0
18072,200604,1,C1,C1,C1,C0,C2
1994,200510,0,C2,C2,C2,C2,C0
20742,200604,1,C1,C0,C1,C0,C2
12515,200602,0,C1,C2,C2,C1,C0
8339,200512,1,C0,C2,C2,C2,C0
11529,200601,0,C1,C1,C2,C1,C0
11865,200601,0,C0,C0,C0,C0,C1
19150,200604,1,C1,C0,C1,C0,C1
11081,200601,1,C1,C0,C0,C1,C0
11703,200601,0,C1,C1,C1,C2,C0
18599,200604,0,C2,C1,C1,C0,C0
3098,200511,0,C2,C0,C2,C2,C0
7446,200512,0,C1,C1,C1,C0,C0
3876,200511,0,C0,C0,C0,C0,C0
14327,200602,0,C0,C1,C1,C1,C0
18160,200604,0,C2,C2,C2,C2,C0
11560,200601,1,C0,C2,C0,C1,C1
17575,200603,0,C1,C1,C1,C0,C0
10826,200601,0,C1,C1,C1,C1,C0
12262,200602,0,C2,C2,C2,C2,C0
723,200510,0,C1,C1,C2,C1,C1
9318,200601,0,C1,C1,C1,C2,C0
5599,200511,0,C1,C0,C1,C0,C0
20577,200604,0,C1,C1,C1,C1,C0
4653,200511,0,C0,C1,C2,C1,C0
4462,200511,1,C2,C2,C1,C1,C0
15564,200603,1,C1,C1,C1,C0,C2
12194,200602,0,C0,C1,C0,C0,C1
12880,200602,0,C2,C2,C2,C2,C0
336,200510,0,C2,C2,C2,C1,C0
14866,200602,1,C1,C1,C1,C0,C0
16206,200603,0,C1,C1,C1,C0,C0
6968,200512,0,C1,C1,C1,C1,C0
11481,200601,0,C1,C2,C1,C0,C0
352,200510,0,C2,C2,C0,C2,C1
6308,200512,0,C2,C2,C2,C2,C0
9651,200601,1,C1,C1,C0,C1,C2
13141,200602,0,C1,C1,C1,C0,C0
15704,200603,0,C1,C1,C1,C0,C0
12145,200602,0,C1,C0,C1,C0,C1
3002,200511,0,C2,C2,C2,C2,C0
18327,200604,1,C2,C2,C2,C2,C0
9833,200601,1,C1,C0,C2,C0,C2
18882,200604,0,C1,C1,C1,C0,C0
20692,200604,0,C2,C2,C2,C1,C0
17982,200603,0,C2,C2,C2,C2,C0
7842,200512,0,C1,C1,C1,C1,C0
11390,200601,0,C2,C2,C2,C2,C0
9530,200601,0,C2,C2,C2,C1,C0
6129,200512,0,C0,C0,C2,C1,C0
9459,200601,1,C1,C1,C1,C1,C0
6926,200512,1,C0,C0,C0,C0,C1
14625,200602,0,C1,C1,C2,C1,C0
20273,200604,1,C1,C1,C0,C1,C2
7577,200512,1,C1,C1,C1,C0,C0
2479,200510,0,C2,C2,C2,C1,C0
8534,200512,0,C1,C2,C1,C1,C2
9632,200601,0,C2,C2,C2,C2,C0
8098,200512,0,C2,C2,C2,C2,C0
11154,200601,0,C1,C1,C1,C0,C0
18992,200604,0,C2,C0,C0,C1,C2
6980,200512,0,C1,C1,C1,C2,C0
17109,200603,0,C2,C1,C2,C1,C0
15334,200603,0,C0,C0,C0,C0,C0
10506,200601,0,C1,C1,C1,C0,C0
3826,200511,0,C1,C2,C1,C1,C0
12945,200602,0,C2,C2,C2,C2,C0
16541,200603,0,C0,C1,C1,C0,C1
17640,200603,0,C1,C1,C1,C1,C0
18202,200604,0,C2,C2,C2,C1,C0
5093,200511,0,C1,C1,C1,C2,C0
11236,200601,0,C1,C1,C1,C2,C0
12934,200602,0,C2,C2,C0,C2,C0
2512,200510,1,C1,C2,C2,C2,C0
15656,200603,1,C1,C1,C0,C0,C0
6584,200512,1,C1,C0,C0,C0,C0
6705,200512,0,C1,C1,C1,C1,C0
6554,200512,0,C1,C1,C0,C0,C0
11749,200601,0,C0,C1,C1,C0,C1
18597,200604,0,C1,C1,C1,C0,C0
758,200510,1,C1,C1,C0,C1,C2
10804,200601,1,C1,C0,C2,C1,C2
7443,200512,0,C0,C0,C1,C0,C1
751,200510,0,C0,C1,C1,C0,C1
3532,200511,0,C1,C0,C1,C0,C0
16775,200603,0,C1,C1,C1,C0,C0
7802,200512,1,C1,C1,C2,C0,C0
12080,200602,0,C2,C2,C2,C2,C0
9040,200601,0,C2,C2,C1,C2,C0
13219,200602,1,C1,C1,C0,C0,C2
14681,200602,0,C1,C1,C1,C0,C0
12576,200602,0,C1,C1,C1,C1,C0
14512,200602,0,C2,C2,C2,C2,C0
9103,200601,1,C0,C2,C2,C1,C2
2915,200510,0,C1,C1,C1,C1,C0
2643,200510,0,C1,C1,C1,C0,C0
1460,200510,0,C1,C1,C1,C0,C0
6103,200512,0,C1,C2,C1,C1,C0
15765,200603,0,C1,C1,C1,C0,C0
16251,200603,0,C1,C0,C1,C1,C0
11846,200601,0,C0,C1,C1,C0,C0
4860,200511,0,C1,C2,C1,C1,C0
13823,200602,1,C1,C2,C2,C1,C0
18542,200604,0,C1,C2,C2,C2,C0
1940,200510,0,C2,C2,C2,C1,C0
8355,200512,0,C2,C2,C2,C1,C0
2929,200510,0,C1,C1,C2,C0,C0
10270,200601,0,C2,C0,C2,C1,C0
20044,200604,0,C2,C2,C2,C1,C0
5586,200511,0,C2,C2,C2,C1,C0
16908,200603,1,C0,C0,C0,C0,C1
14773,200602,0,C1,C1,C1,C0,C0
3165,200511,0,C1,C1,C0,C0,C0
15597,200603,0,C1,C1,C1,C0,C0
20030,200604,0,C2,C2,C2,C1,C0
16263,200603,0,C2,C2,C1,C1,C0
9007,200601,1,C2,C2,C2,C1,C2
11375,200601,0,C2,C2,C2,C2,C0
20757,200604,1,C1,C1,C0,C0,C2
19798,200604,0,C1,C2,C1,C1,C0
19728,200604,1,C1,C1,C2,C1,C0
6213,200512,0,C1,C1,C2,C1,C0
8344,200512,0,C1,C1,C1,C0,C0
1366,200510,0,C1,C1,C1,C0,C0
6470,200512,0,C1,C0,C1,C0,C0
18518,200604,0,C1,C2,C1,C1,C0
6169,200512,0,C1,C1,C2,C1,C0
6300,200512,0,C1,C1,C1,C1,C0
15093,200603,0,C2,C2,C2,C1,C0
2425,200510,0,C2,C2,C2,C1,C0
5249,200511,1,C1,C1,C0,C0,C0
18730,200604,0,C1,C1,C2,C1,C0
10564,200601,0,C2,C0,C0,C0,C0
8848,200512,0,C0,C0,C1,C0,C0
3184,200511,0,C2,C2,C0,C2,C0
10661,200601,0,C2,C2,C2,C1,C0
4947,200511,1,C2,C1,C2,C1,C0
13977,200602,0,C2,C2,C2,C1,C0
20381,200604,1,C1,C1,C1,C1,C0
4226,200511,0,C1,C1,C1,C0,C0
6824,200512,1,C1,C1,C2,C1,C0
4711,200511,0,C2,C2,C1,C2,C1
10941,200601,0,C0,C0,C0,C0,C0
10888,200601,0,C1,C1,C2,C0,C0
20264,200604,0,C1,C1,C1,C0,C0
17499,200603,0,C1,C0,C1,C0,C2
18496,200604,0,C1,C1,C1,C0,C0
10518,200601,0,C2,C0,C2,C2,C0
7755,200512,0,C1,C1,C1,C0,C0
1401,200510,0,C1,C1,C2,C1,C0
18703,200604,0,C1,C1,C2,C2,C0
4752,200511,0,C1,C1,C2,C1,C0
15084,200603,0,C2,C1,C2,C2,C0
3503,200511,0,C2,C2,C2,C1,C0
3362,200511,0,C1,C2,C2,C1,C0
125,200510,0,C1,C1,C1,C0,C0
2318,200510,0,C1,C1,C1,C0,C0
12643,200602,0,C2,C2,C2,C1,C0
12865,200602,0,C1,C1,C1,C0,C0
8040,200512,0,C0,C0,C0,C0,C1
20163,200604,0,C2,C2,C2,C2,C0
11708,200601,0,C1,C2,C2,C1,C1
10192,200601,0,C1,C1,C1,C0,C0
1729,200510,0,C1,C1,C1,C0,C0
15557,200603,0,C1,C2,C2,C1,C0
1031,200510,0,C1,C2,C0,C2,C0
3895,200511,0,C1,C1,C1,C1,C0
19996,200604,0,C2,C2,C2,C1,C0
9551,200601,0,C1,C1,C2,C1,C2
2090,200510,1,C1,C1,C2,C1,C2
16420,200603,0,C0,C0,C0,C0,C0
9958,200601,1,C1,C2,C1,C1,C2
13716,200602,0,C0,C0,C2,C0,C0
2156,200510,1,C2,C1,C2,C1,C2
13110,200602,0,C2,C1,C2,C1,C0
17320,200603,1,C2,C0,C2,C1,C1
8938,200512,1,C1,C1,C1,C0,C2
9036,200601,0,C0,C1,C1,C1,C0
8835,200512,0,C1,C2,C2,C1,C1
7697,200512,1,C1,C2,C1,C1,C0
3626,200511,1,C1,C0,C2,C1,C1
5253,200511,0,C1,C2,C1,C1,C0
12041,200602,0,C2,C2,C2,C1,C0
3725,200511,0,C0,C0,C0,C0,C0
18425,200604,0,C1,C1,C1,C0,C0
11199,200601,0,C2,C2,C2,C1,C0
7915,200512,0,C2,C1,C2,C2,C0
5209,200511,0,C1,C1,C0,C0,C0
16065,200603,0,C0,C1,C1,C0,C0
18968,200604,1,C0,C0,C0,C2,C0
18190,200604,0,C1,C1,C1,C1,C0
16442,200603,0,C0,C1,C1,C0,C0
1098,200510,0,C0,C0,C0,C0,C1
3288,200511,1,C1,C1,C0,C0,C2
6289,200512,0,C0,C1,C1,C0,C0
11205,200601,0,C1,C0,C1,C0,C1
7172,200512,0,C1,C1,C1,C0,C0
17817,200603,0,C1,C1,C1,C0,C0
4278,200511,1,C1,C0,C0,C0,C0
8536,200512,0,C0,C0,C1,C0,C1
15523,200603,0,C0,C1,C1,C0,C1
9055,200601,1,C1,C1,C2,C1,C0
1026,200510,0,C2,C2,C2,C1,C0
17311,200603,0,C1,C1,C2,C1,C0
404,200510,0,C1,C1,C1,C0,C0
7004,200512,0,C0,C0,C0,C0,C0
7073,200512,0,C0,C1,C1,C0,C0
3772,200511,0,C2,C2,C1,C2,C0
11445,200601,0,C0,C2,C1,C1,C0
3671,200511,0,C0,C0,C0,C0,C1
15367,200603,0,C1,C1,C1,C0,C0
10942,200601,0,C2,C2,C2,C2,C1
819,200510,0,C1,C1,C1,C1,C0
14946,200602,1,C1,C1,C2,C0,C0
15767,200603,0,C1,C1,C1,C0,C1
20227,200604,0,C2,C2,C2,C2,C2
4633,200511,0,C1,C0,C0,C0,C0
6286,200512,0,C1,C0,C2,C1,C1
2150,200510,0,C2,C1,C2,C1,C0
7132,200512,0,C2,C2,C2,C2,C0
20685,200604,1,C1,C1,C1,C0,C2
12463,200602,0,C2,C2,C2,C1,C2
19416,200604,1,C1,C1,C1,C0,C0
19021,200604,0,C2,C2,C2,C1,C0
1974,200510,0,C0,C0,C0,C0,C0
6906,200512,1,C0,C1,C1,C0,C2
2583,200510,1,C2,C1,C0,C1,C0
18867,200604,0,C2,C2,C2,C1,C0
5641,200511,0,C1,C2,C2,C1,C0
14359,200602,0,C2,C2,C2,C1,C0
10673,200601,0,C2,C0,C1,C1,C1
18073,200604,0,C1,C1,C1,C0,C1
11051,200601,0,C0,C0,C1,C0,C0
5792,200511,0,C2,C2,C2,C1,C0
3574,200511,1,C1,C0,C1,C0,C0
18369,200604,1,C1,C1,C0,C0,C0
8433,200512,0,C2,C2,C2,C2,C0
18680,200604,0,C0,C1,C0,C1,C1
10184,200601,1,C1,C0,C2,C0,C1
16011,200603,0,C1,C1,C1,C1,C0
10757,200601,1,C1,C1,C1,C0,C2
8101,200512,0,C1,C1,C1,C0,C0
17867,200603,1,C1,C2,C1,C1,C0
7867,200512,0,C1,C1,C1,C1,C0
1518,200510,1,C2,C1,C2,C1,C2
20060,200604,0,C2,C2,C2,C1,C0
15528,200603,0,C2,C2,C2,C1,C0
17704,200603,0,C1,C1,C1,C2,C0
1917,200510,0,C1,C0,C0,C0,C0
11458,200601,0,C1,C1,C1,C0,C2
16253,200603,0,C2,C2,C2,C1,C0
2077,200510,0,C1,C0,C1,C0,C0
9329,200601,1,C0,C1,C1,C0,C2
14154,200602,0,C1,C1,C1,C1,C0
3458,200511,1,C2,C2,C0,C1,C1
10726,200601,0,C1,C1,C2,C1,C0
18108,200604,0,C2,C2,C1,C2,C0
4491,200511,0,C1,C1,C2,C1,C0
18389,200604,0,C1,C1,C2,C1,C0
7594,200512,0,C2,C2,C2,C1,C0
5655,200511,0,C2,C1,C2,C2,C0
3182,200511,0,C2,C2,C2,C1,C0
2359,200510,0,C2,C2,C1,C1,C0
9379,200601,0,C1,C1,C1,C0,C0
19707,200604,0,C1,C1,C1,C0,C0
929,200510,0,C2,C2,C2,C2,C0
7328,200512,1,C1,C2,C2,C1,C0
633,200510,0,C1,C1,C0,C0,C0
13629,200602,0,C1,C1,C1,C0,C0
15509,200603,0,C1,C0,C1,C0,C0
3107,200511,0,C2,C2,C2,C2,C0
4262,200511,0,C1,C0,C1,C0,C0
19033,200604,0,C0,C1,C0,C0,C1
400,200510,0,C1,C0,C2,C1,C2
10171,200601,0,C1,C1,C0,C0,C1
6416,200512,0,C1,C1,C1,C0,C0
14070,200602,0,C1,C0,C0,C0,C0
9232,200601,0,C1,C1,C0,C1,C0
12448,200602,0,C1,C1,C2,C1,C2
3609,200511,0,C2,C2,C2,C2,C0
2222,200510,0,C0,C1,C1,C0,C1
1548,200510,0,C1,C1,C2,C0,C0
13344,200602,0,C2,C1,C2,C1,C0
12960,200602,0,C1,C2,C2,C1,C0
3881,200511,0,C2,C2,C2,C1,C0
20720,200604,0,C1,C1,C2,C1,C0
116,200510,1,C0,C1,C2,C0,C0
4651,200511,0,C1,C1,C1,C0,C0
7110,200512,0,C1,C1,C1,C0,C0
12706,200602,1,C1,C1,C1,C0,C2
14319,200602,0,C1,C1,C1,C0,C0
6301,200512,0,C1,C1,C1,C0,C1
2683,200510,0,C0,C1,C1,C0,C0
5080,200511,0,C0,C2,C2,C1,C2
2989,200510,0,C2,C2,C2,C2,C0
10082,200601,0,C1,C1,C1,C1,C0
238,200510,0,C0,C2,C1,C1,C0
12111,200602,0,C2,C2,C1,C1,C0
9990,200601,0,C2,C2,C2,C2,C0
11691,200601,0,C0,C1,C0,C0,C0
4782,200511,0,C1,C1,C1,C1,C0
14063,200602,1,C0,C1,C0,C0,C2
11535,200601,0,C1,C1,C1,C0,C0
8241,200512,0,C0,C2,C1,C1,C1
3632,200511,0,C2,C2,C1,C1,C0
73,200510,0,C2,C0,C2,C1,C0
7141,200512,0,C1,C1,C1,C1,C0
16362,200603,0,C1,C1,C1,C1,C0
17020,200603,1,C1,C0,C1,C0,C0
13451,200602,0,C1,C0,C1,C0,C2
4158,200511,0,C2,C2,C2,C2,C0
5895,200511,1,C0,C1,C1,C1,C0
8541,200512,0,C1,C1,C1,C2,C0
3679,200511,0,C1,C1,C1,C0,C0
20733,200604,0,C2,C2,C0,C1,C0
8141,200512,0,C1,C1,C1,C0,C0
12317,200602,0,C2,C2,C1,C1,C0
18474,200604,0,C1,C1,C1,C0,C0
3478,200511,0,C2,C2,C0,C1,C0
7730,200512,0,C1,C0,C0,C0,C1
1768,200510,0,C1,C1,C1,C0,C0
14995,200602,0,C1,C1,C0,C1,C0
13324,200602,1,C1,C2,C1,C0,C0
17072,200603,1,C1,C1,C1,C0,C0
10870,200601,1,C1,C1,C1,C0,C0
14911,200602,0,C2,C2,C2,C1,C0
18137,200604,0,C2,C0,C1,C0,C0
3340,200511,1,C1,C1,C2,C1,C0
12347,200602,1,C2,C2,C2,C1,C2
4087,200511,0,C2,C2,C2,C2,C2
1759,200510,0,C1,C1,C1,C0,C0
1849,200510,0,C1,C1,C1,C1,C0
12334,200602,1,C1,C1,C1,C0,C0
1160,200510,0,C0,C2,C0,C1,C1
16150,200603,0,C1,C1,C1,C0,C0
14845,200602,0,C2,C2,C2,C2,C0
1876,200510,0,C2,C1,C2,C2,C0
8936,200512,0,C1,C2,C1,C1,C0
10712,200601,0,C1,C1,C1,C0,C0
615,200510,0,C2,C2,C0,C1,C1
12961,200602,0,C1,C2,C1,C1,C0
4469,200511,0,C2,C2,C2,C2,C0
19495,200604,0,C1,C1,C1,C0,C0
18262,200604,0,C1,C0,C1,C0,C0
5161,200511,0,C2,C1,C2,C2,C0
13298,200602,0,C1,C0,C2,C1,C0
8840,200512,0,C2,C2,C2,C1,C0
16852,200603,0,C1,C1,C1,C0,C0
16987,200603,1,C1,C1,C1,C0,C0
5194,200511,1,C2,C2,C2,C1,C2
14157,200602,0,C1,C1,C2,C1,C0
9138,200601,0,C2,C2,C2,C2,C0
14193,200602,0,C1,C2,C1,C1,C0
212,200510,1,C0,C1,C0,C0,C1
1577,200510,0,C2,C0,C0,C0,C0
9737,200601,0,C1,C1,C1,C0,C0
15297,200603,0,C2,C1,C1,C0,C1
7157,200512,0,C1,C1,C1,C0,C0
14267,200602,0,C2,C2,C2,C2,C0
18249,200604,0,C1,C1,C1,C0,C0
2492,200510,1,C1,C1,C1,C0,C0
8817,200512,0,C2,C0,C1,C1,C0
11286,200601,0,C1,C0,C1,C0,C2
7489,200512,0,C1,C1,C1,C0,C0
4157,200511,0,C1,C1,C1,C1,C0
2774,200510,0,C0,C1,C1,C0,C0
14982,200602,1,C1,C1,C1,C0,C0
17446,200603,1,C0,C2,C2,C1,C2
1644,200510,0,C0,C0,C0,C0,C0
15629,200603,0,C0,C1,C0,C1,C0
5552,200511,0,C1,C0,C1,C0,C1
17230,200603,0,C1,C1,C1,C0,C0
1205,200510,0,C1,C1,C2,C1,C0
4620,200511,0,C2,C2,C2,C1,C0
10782,200601,0,C2,C2,C1,C1,C0
20598,200604,1,C2,C1,C1,C1,C0
16473,200603,0,C2,C1,C2,C2,C0
9778,200601,0,C1,C2,C0,C1,C0
2577,200510,0,C1,C1,C1,C0,C0
2770,200510,0,C1,C1,C0,C0,C0
10335,200601,0,C1,C2,C1,C2,C0
11902,200601,0,C0,C0,C2,C0,C1
8386,200512,0,C0,C0,C1,C0,C1
7021,200512,0,C2,C2,C1,C1,C0
8447,200512,1,C1,C2,C0,C1,C1
9718,200601,0,C0,C0,C1,C0,C0
4655,200511,0,C1,C1,C1,C0,C0
15954,200603,0,C0,C1,C1,C0,C1
1144,200510,0,C0,C0,C0,C0,C0
8815,200512,0,C1,C0,C1,C0,C1
2027,200510,0,C1,C1,C1,C0,C0
15487,200603,0,C2,C1,C2,C1,C0
12164,200602,0,C0,C1,C1,C0,C1
10130,200601,0,C0,C0,C1,C0,C1
16368,200603,1,C2,C2,C2,C2,C0
16926,200603,1,C0,C2,C0,C0,C1
1514,200510,1,C0,C1,C2,C0,C1
9330,200601,0,C0,C2,C0,C1,C0
11226,200601,0,C0,C0,C2,C0,C1
20300,200604,0,C2,C2,C2,C1,C0
15714,200603,0,C2,C1,C0,C1,C0
6145,200512,0,C2,C1,C0,C1,C0
12552,200602,0,C2,C2,C1,C1,C0
5969,200511,0,C1,C1,C1,C1,C0
19029,200604,0,C2,C2,C2,C1,C0
3957,200511,0,C2,C2,C2,C1,C0
6764,200512,0,C0,C1,C2,C1,C0
17742,200603,1,C0,C0,C1,C0,C0
10448,200601,1,C1,C0,C2,C1,C2
1966,200510,0,C0,C0,C0,C0,C0
17394,200603,1,C0,C1,C1,C0,C2
8898,200512,0,C0,C1,C0,C1,C0
13208,200602,0,C1,C1,C1,C0,C0
1066,200510,0,C2,C2,C2,C2,C0
11763,200601,0,C1,C1,C1,C2,C0
3533,200511,0,C2,C2,C2,C1,C0
20645,200604,1,C0,C1,C1,C0,C0
18666,200604,0,C1,C1,C1,C0,C0
7142,200512,0,C1,C1,C2,C0,C0
18459,200604,0,C0,C0,C0,C0,C0
7960,200512,0,C0,C1,C0,C0,C1
4466,200511,0,C1,C1,C1,C1,C2
13690,200602,1,C1,C2,C2,C1,C2
14104,200602,0,C1,C1,C1,C0,C0
8607,200512,1,C1,C1,C1,C1,C0
121,200510,1,C1,C1,C1,C0,C2
4982,200511,1,C1,C0,C0,C0,C0
14229,200602,0,C1,C0,C0,C0,C0
20086,200604,0,C1,C1,C2,C1,C0
407,200510,0,C2,C0,C0,C0,C0
5421,200511,0,C2,C2,C2,C2,C0
20213,200604,1,C1,C2,C1,C0,C0
19736,200604,0,C1,C1,C1,C0,C0
1090,200510,0,C1,C1,C1,C1,C0
10579,200601,0,C1,C1,C1,C1,C0
7947,200512,1,C0,C0,C0,C0,C2
2732,200510,1,C1,C1,C2,C1,C0
5877,200511,0,C2,C2,C2,C2,C0
4507,200511,0,C1,C1,C2,C1,C0
9876,200601,0,C1,C1,C1,C0,C0
13901,200602,0,C1,C1,C1,C0,C0
18500,200604,0,C1,C1,C1,C0,C0
11186,200601,0,C2,C1,C2,C1,C0
3014,200511,0,C1,C1,C1,C0,C0
648,200510,0,C1,C1,C1,C1,C0
19615,200604,0,C2,C2,C2,C1,C0
3054,200511,0,C1,C0,C1,C0,C0
2783,200510,0,C2,C2,C2,C1,C0
123,200510,0,C0,C0,C0,C0,C1
6867,200512,0,C2,C2,C2,C1,C0
6199,200512,0,C1,C1,C0,C0,C0
8603,200512,0,C1,C1,C1,C0,C2
12391,200602,0,C0,C0,C0,C0,C2
