,id,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
14141,14142,200602,30000,1,1,2,28,0,0,0,0,2,0,10480,11503,12513,13804,13442,14066,1199,1209,1500,0,1000,1500,75808.0,12634.67,14066.0,6408.0,1068.0,1500.0
202,203,200510,140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,64236.0,10706.0,18000.0,49839.0,8306.5,13506.0
9415,9416,200601,310000,2,2,2,27,1,2,0,0,2,0,192910,188501,190938,202835,199417,203830,0,7000,15001,1,8001,8001,1178431.0,196405.17,203830.0,38004.0,6334.0,15001.0
11510,11511,200601,20000,1,2,2,63,2,2,4,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,9900.0,1650.0,1650.0,0.0,0.0,0.0
19219,19220,200604,300000,2,3,1,34,-2,-2,-2,-2,-2,-2,-75,29014,21180,-20,-20,4045,29089,21286,0,0,4065,0,54124.0,9020.67,29014.0,54440.0,9073.33,29089.0
20865,20866,200604,20000,1,2,2,40,-1,-1,0,0,0,0,1261,11839,9610,7004,10614,10433,11839,1266,1000,5000,209,0,50761.0,8460.17,11839.0,19314.0,3219.0,11839.0
18857,18858,200604,180000,2,1,2,28,-1,-1,2,0,0,0,390,1345,955,1565,2175,2159,1345,0,1000,1000,400,1000,8589.0,1431.5,2175.0,4745.0,790.83,1345.0
4033,4034,200511,710000,2,1,2,32,0,0,0,0,0,0,28585,31719,34854,35774,35524,35047,3561,3696,1616,3024,5011,2011,201503.0,33583.83,35774.0,18919.0,3153.17,5011.0
1081,1082,200510,10000,1,2,1,32,1,2,2,2,2,2,8425,8148,9481,9180,10052,10091,0,1632,0,1022,350,0,55377.0,9229.5,10091.0,3004.0,500.67,1632.0
4409,4410,200511,20000,2,2,1,50,1,-1,-1,-1,-1,0,-5,4995,2197,3047,4262,7163,5000,2200,6050,5000,3000,2000,21659.0,3609.83,7163.0,23250.0,3875.0,6050.0
1680,1681,200510,220000,2,2,2,31,-1,-1,-2,-1,-1,-2,38746,0,0,110699,0,0,0,0,110699,0,0,0,149445.0,24907.5,110699.0,110699.0,18449.83,110699.0
963,964,200510,30000,1,2,2,30,-1,0,0,0,0,0,27826,28672,29622,30271,24536,22913,1600,1500,1000,1000,1000,1000,163840.0,27306.67,30271.0,7100.0,1183.33,1600.0
12012,12013,200602,80000,1,2,2,30,0,0,0,0,0,0,79949,65416,45991,47229,48468,49490,2500,2000,2000,2000,1826,2000,336543.0,56090.5,79949.0,12326.0,2054.33,2500.0
6732,6733,200512,360000,1,2,1,34,0,0,0,0,0,0,31580,32618,33610,34281,34944,35498,1549,1541,1212,1200,1000,1000,202531.0,33755.17,35498.0,7502.0,1250.33,1549.0
19872,19873,200604,40000,2,2,1,38,0,0,0,2,0,0,37539,38132,41217,40255,39135,37235,2000,4000,0,1700,3000,0,233513.0,38918.83,41217.0,10700.0,1783.33,4000.0
14381,14382,200602,230000,2,1,2,28,0,-1,0,0,-1,0,15714,13171,24589,31111,60562,9968,13171,20015,11000,60562,8000,6059,155115.0,25852.5,60562.0,118807.0,19801.17,60562.0
11035,11036,200601,30000,2,1,2,26,0,0,0,0,0,-1,9417,4638,3617,3787,4820,914,3150,1000,1200,2000,914,7311,27193.0,4532.17,9417.0,15575.0,2595.83,7311.0
3110,3111,200511,100000,1,2,1,35,0,0,0,0,0,0,81415,80759,79755,81209,60720,74375,4000,3000,3004,2278,15000,3000,458233.0,76372.17,81415.0,30282.0,5047.0,15000.0
13861,13862,200602,110000,2,3,1,44,0,0,0,0,0,0,13348,70263,67431,64534,65873,66974,67431,2378,2458,2530,2338,1473,348423.0,58070.5,70263.0,78608.0,13101.33,67431.0
19868,19869,200604,200000,2,2,1,33,0,0,0,0,0,0,23870,25168,26451,27437,29401,31939,2000,2000,1437,2401,3000,6000,164266.0,27377.67,31939.0,16838.0,2806.33,6000.0
6394,6395,200512,450000,1,1,2,37,0,0,0,0,0,0,16259,15026,17363,11708,11329,4749,6000,4000,6000,5000,2000,2092,76434.0,12739.0,17363.0,25092.0,4182.0,6000.0
19861,19862,200604,50000,2,2,2,27,1,2,0,0,2,2,51176,48900,48854,50243,51187,47551,0,2200,3700,2000,0,2000,297911.0,49651.83,51187.0,9900.0,1650.0,3700.0
562,563,200510,60000,2,2,1,42,-1,-1,-1,-1,-1,-1,631,2790,1758,416,416,3640,2790,1758,416,416,3640,730,9651.0,1608.5,3640.0,9750.0,1625.0,3640.0
9638,9639,200601,70000,2,3,2,25,0,0,0,0,2,0,68658,68618,61208,50111,49207,50524,4500,2783,25000,0,3000,6000,348326.0,58054.33,68658.0,41283.0,6880.5,25000.0
1046,1047,200510,220000,1,3,1,30,0,0,0,0,2,0,162105,170592,173969,183030,181385,174107,10000,5013,10626,52,5255,4222,1045188.0,174198.0,183030.0,35168.0,5861.33,10626.0
20509,20510,200604,160000,1,2,2,26,-2,-2,-2,-2,-2,-2,3720,396,396,396,396,1353,396,396,396,396,1353,2423,6657.0,1109.5,3720.0,5360.0,893.33,2423.0
1806,1807,200510,100000,2,2,1,58,0,0,0,0,0,0,101249,101476,94893,101301,101451,99319,3642,4230,10000,3582,5000,4133,599689.0,99948.17,101476.0,30587.0,5097.83,10000.0
9271,9272,200601,60000,1,1,2,31,2,2,2,2,2,2,60705,62352,60745,58828,55606,58551,3200,0,4580,0,4727,0,356787.0,59464.5,62352.0,12507.0,2084.5,4727.0
19023,19024,200604,30000,2,2,1,42,2,2,0,0,0,0,28485,27204,28234,28272,28494,28182,0,2000,2483,1003,969,1208,168871.0,28145.17,28494.0,7663.0,1277.17,2483.0
20032,20033,200604,500000,2,3,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18930,18931,200604,210000,2,1,2,31,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,1956.0,326.0,326.0,1956.0,326.0,326.0
11009,11010,200601,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795,67675.0,11279.17,45517.0,72597.0,12099.5,45517.0
10315,10316,200601,160000,2,1,2,32,-1,-1,-1,-1,-1,-1,1179,4042,270,52,0,394,4042,270,0,0,394,646,5937.0,989.5,4042.0,5352.0,892.0,4042.0
10324,10325,200601,220000,1,3,1,39,0,0,0,0,0,-1,192815,208365,88004,31237,15980,529,20000,5003,3047,5000,1000,81000,536930.0,89488.33,208365.0,115050.0,19175.0,81000.0
9618,9619,200601,50000,1,5,2,33,0,0,0,0,0,-2,45226,46080,32218,20650,0,0,1618,1647,1050,0,0,0,144174.0,24029.0,46080.0,4315.0,719.17,1647.0
17715,17716,200603,500000,2,1,1,50,0,0,0,0,0,0,378981,372392,353719,348365,306196,303114,20002,16023,13009,10008,10000,20004,2062767.0,343794.5,378981.0,89046.0,14841.0,20004.0
13951,13952,200602,130000,2,3,1,34,1,2,2,2,2,0,126701,129388,130768,131858,125874,127988,6200,5000,4732,0,5000,5000,772577.0,128762.83,131858.0,25932.0,4322.0,6200.0
1621,1622,200510,240000,1,1,2,29,0,0,0,0,0,0,240248,221277,201606,183454,180255,184230,11000,9100,8000,8000,7000,8000,1211070.0,201845.0,240248.0,51100.0,8516.67,11000.0
7525,7526,200512,280000,2,3,1,53,0,0,2,0,0,0,4405,7322,7043,8932,9654,10774,3000,0,2000,1000,2000,2000,48130.0,8021.67,10774.0,10000.0,1666.67,3000.0
14064,14065,200602,200000,1,1,2,38,-2,-2,-2,-2,-2,-2,3388,-12,1081,1884,2089,7097,0,1093,1893,2097,7132,488,15527.0,2587.83,7097.0,12703.0,2117.17,7132.0
5392,5393,200511,90000,1,2,2,28,2,0,0,0,2,2,18978,20675,23329,24940,24404,27227,2000,3000,2000,0,3400,0,139553.0,23258.83,27227.0,10400.0,1733.33,3400.0
8809,8810,200512,30000,1,2,1,59,0,0,0,0,0,0,20044,21246,22115,22158,22610,0,1531,1400,443,452,0,0,108173.0,18028.83,22610.0,3826.0,637.67,1531.0
227,228,200510,20000,1,2,1,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,108461.0,18076.83,19175.0,7564.0,1260.67,3000.0
11258,11259,200601,250000,1,2,1,38,2,0,0,0,-1,-1,67788,22453,13683,22970,5409,4490,5080,5028,15127,8028,5021,6032,136793.0,22798.83,67788.0,44316.0,7386.0,15127.0
4478,4479,200511,200000,2,1,2,25,-2,-2,-1,0,-1,-1,6096,2886,8264,7776,2814,2610,2886,9288,0,2814,2610,2828,30446.0,5074.33,8264.0,20426.0,3404.33,9288.0
5643,5644,200511,360000,2,2,1,49,-1,-1,-2,-2,-2,-2,15000,0,0,0,0,0,0,0,0,0,0,780,15000.0,2500.0,15000.0,780.0,130.0,780.0
9619,9620,200601,310000,1,1,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12670,12671,200602,150000,2,2,2,25,0,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,899103.0,149850.5,152576.0,56382.0,9397.0,16644.0
15646,15647,200603,310000,2,2,1,49,0,0,0,0,0,0,52439,44350,34608,21262,11944,-2571,2042,1562,1118,1139,2195,61526,162032.0,27005.33,52439.0,69582.0,11597.0,61526.0
12014,12015,200602,80000,1,1,2,37,0,0,0,0,0,0,68553,69191,71918,71534,73344,75218,3000,3310,2200,2400,2500,2400,429758.0,71626.33,75218.0,15810.0,2635.0,3310.0
17158,17159,200603,90000,2,2,1,28,0,0,0,0,0,0,59694,55282,60630,58919,47850,48034,2852,15678,7763,1686,1735,1518,330409.0,55068.17,60630.0,31232.0,5205.33,15678.0
11489,11490,200601,360000,2,1,1,48,-1,-1,-1,-1,-1,-1,8243,10742,3300,0,1270,0,10752,3300,0,1270,0,889,23555.0,3925.83,10742.0,16211.0,2701.83,10752.0
19189,19190,200604,200000,2,3,1,43,1,2,0,0,0,0,119432,116014,119576,123551,129486,133262,0,5000,5000,7000,5000,5000,741321.0,123553.5,133262.0,27000.0,4500.0,7000.0
18576,18577,200604,110000,2,1,2,24,0,0,2,2,0,0,9334,108868,96998,94480,90860,85529,100082,4200,0,3000,3140,4900,486069.0,81011.5,108868.0,115322.0,19220.33,100082.0
1214,1215,200510,360000,1,1,2,43,-1,-1,-2,-2,-2,-2,4134,2128,960,6658,0,0,2134,982,6858,0,0,0,13880.0,2313.33,6658.0,9974.0,1662.33,6858.0
2908,2909,200510,100000,1,2,2,35,-1,2,2,-1,-1,2,8102,10252,5607,59265,62554,55392,2500,0,59265,4100,2500,0,201172.0,33528.67,62554.0,68365.0,11394.17,59265.0
29,30,200510,50000,1,1,2,26,0,0,0,0,0,0,15329,16575,17496,17907,18375,11400,1500,1500,1000,1000,1600,0,97082.0,16180.33,18375.0,6600.0,1100.0,1600.0
7415,7416,200512,20000,1,2,1,42,0,0,2,0,0,2,16070,19107,18506,18802,20199,19394,3300,0,900,1700,0,253,112078.0,18679.67,20199.0,6153.0,1025.5,3300.0
3066,3067,200511,20000,1,3,2,36,1,-1,-1,-1,-1,-1,0,832,0,832,1486,0,832,0,832,1486,0,1248,3150.0,525.0,1486.0,4398.0,733.0,1486.0
12364,12365,200602,100000,2,3,3,47,-1,-1,2,0,-1,-1,836,1859,1672,836,836,836,2695,0,0,836,836,836,6875.0,1145.83,1859.0,5203.0,867.17,2695.0
879,880,200510,20000,2,2,1,43,2,0,0,0,0,2,15294,16340,17359,17776,19293,18844,1300,1300,700,1800,0,1000,104906.0,17484.33,19293.0,6100.0,1016.67,1800.0
17391,17392,200603,240000,2,2,1,43,0,0,0,0,0,0,50120,48502,49001,47026,45827,39527,1781,2200,1923,1682,2000,2000,280003.0,46667.17,50120.0,11586.0,1931.0,2200.0
17358,17359,200603,120000,2,2,1,42,2,2,3,2,2,3,25809,29366,28615,29347,30868,30099,4300,0,1500,2300,0,0,174104.0,29017.33,30868.0,8100.0,1350.0,4300.0
18024,18025,200604,290000,1,1,2,31,2,0,0,0,0,0,45021,44702,35181,28847,28131,3016,2700,1707,1800,0,0,2411,184898.0,30816.33,45021.0,8618.0,1436.33,2700.0
3757,3758,200511,180000,2,1,2,27,1,-2,-2,-2,-2,-2,-200,-200,-200,-200,-200,-200,0,0,0,0,0,0,-1200.0,-200.0,-200.0,0.0,0.0,0.0
11907,11908,200601,130000,2,3,1,43,3,2,2,2,2,2,19085,18491,20579,19950,21625,21129,0,2400,0,2000,0,1800,120859.0,20143.17,21625.0,6200.0,1033.33,2400.0
19434,19435,200604,80000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7939,7940,200512,140000,1,2,2,24,0,0,0,2,2,2,125080,127751,136996,140813,142170,144587,4688,11421,7580,5000,4913,0,817397.0,136232.83,144587.0,33602.0,5600.33,11421.0
14996,14997,200602,140000,2,2,2,29,0,0,0,0,0,0,116597,55208,47397,45860,46264,41870,3018,3000,1356,2000,2000,1500,353196.0,58866.0,116597.0,12874.0,2145.67,3018.0
1495,1496,200510,170000,1,2,1,36,2,2,2,0,0,0,75960,64683,51184,37938,25292,12646,2000,0,0,0,0,173869,267703.0,44617.17,75960.0,175869.0,29311.5,173869.0
8879,8880,200512,180000,2,2,1,26,-2,-2,-2,-2,-2,-1,52666,181987,181255,174825,140909,177257,272817,7017,8201,8246,186732,8000,908899.0,151483.17,181987.0,491013.0,81835.5,272817.0
1961,1962,200510,130000,2,3,2,53,-1,-1,-1,-1,-1,-1,11085,45677,27951,17255,10400,18776,45697,27951,17307,10400,18776,2944,131144.0,21857.33,45677.0,123075.0,20512.5,45697.0
10249,10250,200601,220000,1,1,1,32,-2,-2,-2,-2,-2,-2,8757,-2323,-3322,-3322,-3622,-2852,9,23000,0,0,3000,0,-6684.0,-1114.0,8757.0,26009.0,4334.83,23000.0
5025,5026,200511,20000,1,2,2,27,0,0,-1,0,0,0,19331,18225,18418,19297,19000,19683,1209,19330,2303,1000,1000,1000,113954.0,18992.33,19683.0,25842.0,4307.0,19330.0
1192,1193,200510,270000,2,2,2,34,-1,-1,-1,-1,-1,-1,381,3376,2958,4154,5885,3129,3406,2983,4172,5912,3143,0,19883.0,3313.83,5885.0,19616.0,3269.33,5912.0
5634,5635,200511,170000,2,3,2,42,0,0,0,0,0,0,77795,66420,83733,89389,97696,101063,5000,20000,8000,10000,5000,4000,516096.0,86016.0,101063.0,52000.0,8666.67,20000.0
15354,15355,200603,160000,2,1,1,33,-1,-1,-1,-1,-1,-1,5459,20415,2141,2144,5816,2144,20415,2141,2144,5816,2144,1456,38119.0,6353.17,20415.0,34116.0,5686.0,20415.0
16882,16883,200603,150000,1,2,2,38,-2,-2,-2,-2,-2,-2,6682,2659,2178,1536,626,621,2669,2184,1542,626,621,1591,14302.0,2383.67,6682.0,9233.0,1538.83,2669.0
14348,14349,200602,100000,2,2,2,26,-1,-1,-1,-1,-1,-1,1508,6186,2208,1823,1516,3378,6186,2208,1823,1516,3378,3431,16619.0,2769.83,6186.0,18542.0,3090.33,6186.0
1037,1038,200510,180000,1,3,1,54,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402,705668.0,117611.33,149698.0,21748.0,3624.67,4834.0
8444,8445,200512,320000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,200,3663,992,1627,6661,200,3696,997,1635,6694,2508,13143.0,2190.5,6661.0,15730.0,2621.67,6694.0
5559,5560,200511,110000,1,2,2,34,0,0,0,0,0,0,111576,102942,99241,73151,64731,66025,4100,3680,2511,2350,2370,2610,517666.0,86277.67,111576.0,17621.0,2936.83,4100.0
648,649,200510,280000,2,2,1,44,2,2,2,2,2,2,186149,181779,192189,195517,199250,195874,0,15000,8000,7000,0,15000,1150758.0,191793.0,199250.0,45000.0,7500.0,15000.0
5362,5363,200511,50000,2,3,2,23,0,0,0,0,0,0,33239,33199,33757,23332,23782,16816,6010,5008,3013,5035,5001,5002,164125.0,27354.17,33757.0,29069.0,4844.83,6010.0
15144,15145,200603,330000,2,1,2,28,0,0,0,0,0,0,32316,33705,28743,28217,25432,19938,2000,2000,2000,800,687,812,168351.0,28058.5,33705.0,8299.0,1383.17,2000.0
20640,20641,200604,50000,1,2,1,38,0,0,0,0,0,0,16486,17800,18546,19476,18694,19427,1592,1338,1268,636,1000,722,110429.0,18404.83,19476.0,6556.0,1092.67,1592.0
8464,8465,200512,470000,1,2,2,31,0,0,0,0,0,0,78833,80562,82718,85334,87948,90479,3000,3500,4000,4000,4000,4200,505874.0,84312.33,90479.0,22700.0,3783.33,4200.0
15761,15762,200603,50000,2,1,2,23,0,-1,-1,-1,-1,0,1980,269,-721,-710,29114,27154,269,710,268,45171,1036,1000,57086.0,9514.33,29114.0,48454.0,8075.67,45171.0
7574,7575,200512,90000,2,2,1,31,-1,-1,-2,-2,-2,-2,350,0,0,0,0,0,0,0,0,0,0,0,350.0,58.33,350.0,0.0,0.0,0.0
13275,13276,200602,180000,1,2,2,26,-1,-1,-1,-1,-1,-1,316,692,316,692,316,859,692,316,692,316,859,1008,3191.0,531.83,859.0,3883.0,647.17,1008.0
9740,9741,200601,50000,1,2,2,33,0,0,0,0,0,0,50094,50461,50994,30521,30242,30193,2479,2412,1162,1199,1223,1199,242505.0,40417.5,50994.0,9674.0,1612.33,2479.0
959,960,200510,250000,1,1,2,41,-1,-1,-1,0,-1,-1,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,40897.0,6816.17,23020.0,36852.0,6142.0,23020.0
11229,11230,200601,20000,1,1,1,50,0,0,-2,-2,-2,-2,9164,0,0,0,0,0,0,50000,0,1300,0,0,9164.0,1527.33,9164.0,51300.0,8550.0,50000.0
496,497,200510,200000,2,3,2,47,0,0,0,0,0,0,203183,202961,194449,196814,200526,198717,7521,7000,7000,7128,8000,7100,1196650.0,199441.67,203183.0,43749.0,7291.5,8000.0
7771,7772,200512,220000,1,2,2,30,-2,-2,-2,-2,-2,-2,18301,20161,24621,17125,18378,1344,2026,10040,1000,1253,1350,4416,99930.0,16655.0,24621.0,20085.0,3347.5,10040.0
19438,19439,200604,20000,2,1,2,34,-2,-2,-2,-2,-2,-2,1789,16745,1464,1466,1691,4565,16745,1464,1466,1691,4565,4570,27720.0,4620.0,16745.0,30501.0,5083.5,16745.0
186,187,200510,360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,163546.0,27257.67,68445.0,199288.0,33214.67,68454.0
16354,16355,200603,220000,2,1,1,40,0,0,0,0,0,0,63386,64165,61655,61855,64966,66942,8000,3000,3000,5000,3000,3000,382969.0,63828.17,66942.0,25000.0,4166.67,8000.0
2357,2358,200510,280000,2,2,1,52,0,0,0,0,0,0,50667,50400,50108,49425,48977,48459,2007,2007,1370,1407,1359,1381,298036.0,49672.67,50667.0,9531.0,1588.5,2007.0
5781,5782,200511,130000,1,3,2,33,0,0,0,0,0,0,92457,95365,98095,100796,102504,104089,6000,5000,5000,4000,4000,5000,593306.0,98884.33,104089.0,29000.0,4833.33,6000.0
8584,8585,200512,360000,1,2,1,49,1,-2,-1,-1,-2,-2,0,0,8209,-41,-41,-41,0,8209,0,0,0,0,8086.0,1347.67,8209.0,8209.0,1368.17,8209.0
13056,13057,200602,30000,2,2,1,29,2,2,0,0,0,0,26414,27189,28235,28669,29355,29913,1500,1800,1200,1300,1200,600,169775.0,28295.83,29913.0,7600.0,1266.67,1800.0
5801,5802,200511,240000,2,1,2,29,-1,0,0,0,0,0,30380,15579,20496,15296,24332,23896,10023,10000,5000,15000,15000,5000,129979.0,21663.17,30380.0,60023.0,10003.83,15000.0
20409,20410,200604,50000,1,1,2,26,0,0,0,0,0,0,12571,13656,15407,17127,17569,18162,1600,2280,2000,1000,1000,2000,94492.0,15748.67,18162.0,9880.0,1646.67,2280.0
2566,2567,200510,280000,1,1,2,31,1,-1,-1,0,0,-2,0,3495,2783,2001,-339,-1180,3495,2783,0,0,0,0,6760.0,1126.67,3495.0,6278.0,1046.33,3495.0
19135,19136,200604,30000,2,2,1,34,0,0,0,0,0,0,26253,27256,28472,29212,29400,30000,1444,1660,1400,588,600,0,170593.0,28432.17,30000.0,5692.0,948.67,1660.0
7952,7953,200512,120000,1,2,2,30,0,0,0,0,0,0,77413,70630,61181,52187,49327,41096,5000,3000,2000,2000,1500,1500,351834.0,58639.0,77413.0,15000.0,2500.0,5000.0
2573,2574,200510,120000,2,1,2,29,-1,-1,-1,-2,-1,-1,1171,644,-155,-155,745,542,1000,0,0,2530,542,922,2792.0,465.33,1171.0,4994.0,832.33,2530.0
18801,18802,200604,80000,2,2,2,26,0,0,0,0,0,0,35220,38215,38598,40560,40968,42321,4000,5390,3000,1453,2000,1677,235882.0,39313.67,42321.0,17520.0,2920.0,5390.0
10188,10189,200601,360000,1,3,1,41,-1,-1,-1,-1,-1,-1,498,498,498,498,498,498,498,498,498,498,498,498,2988.0,498.0,498.0,2988.0,498.0,498.0
13047,13048,200602,350000,2,3,1,50,-1,-1,-1,-1,-1,-1,41069,312,34034,1157,8584,2076,315,34034,1157,8584,2076,6265,87232.0,14538.67,41069.0,52431.0,8738.5,34034.0
8406,8407,200512,230000,2,1,2,29,-1,-1,-1,-1,0,-1,2521,-1000,12009,5627,215,3039,0,13009,8018,0,3039,2000,22411.0,3735.17,12009.0,26066.0,4344.33,13009.0
6860,6861,200512,180000,1,2,1,42,0,0,0,0,0,0,87815,79072,59852,60761,62425,63982,3800,3000,2500,2800,3000,2000,413907.0,68984.5,87815.0,17100.0,2850.0,3800.0
11068,11069,200601,50000,2,1,2,30,-1,-1,-1,-1,-1,-1,14855,7468,12372,14029,14298,16496,7468,12534,14031,14298,16496,600,79518.0,13253.0,16496.0,65427.0,10904.5,16496.0
15737,15738,200603,400000,2,2,2,27,-1,-1,-1,0,-1,-1,20030,3497,6725,6016,8985,14705,3513,6742,1435,9030,14778,25730,59958.0,9993.0,20030.0,61228.0,10204.67,25730.0
12857,12858,200602,130000,2,2,1,45,2,-1,-1,-1,-1,-1,990,990,990,990,1130,990,990,990,990,1130,1000,9880,6080.0,1013.33,1130.0,14980.0,2496.67,9880.0
19076,19077,200604,150000,2,2,1,36,0,0,0,0,0,0,137664,140869,144954,101342,80819,81022,5500,6704,3712,3000,3890,3500,686670.0,114445.0,144954.0,26306.0,4384.33,6704.0
10912,10913,200601,10000,2,2,1,40,1,2,2,2,2,2,8481,8711,6946,5863,4180,4322,2000,0,450,0,600,320,38503.0,6417.17,8711.0,3370.0,561.67,2000.0
17588,17589,200603,20000,2,2,1,43,0,0,0,0,0,0,6459,7470,8492,9547,20766,12197,1123,1145,1200,2000,3000,1000,64931.0,10821.83,20766.0,9468.0,1578.0,3000.0
14427,14428,200602,300000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3712,3713,200511,60000,2,2,1,36,1,-2,-2,-2,-1,2,0,0,0,0,982,832,0,0,0,982,0,1500,1814.0,302.33,982.0,2482.0,413.67,1500.0
19838,19839,200604,170000,2,2,2,40,0,0,0,0,0,0,117338,116936,115762,101581,100182,99565,4211,4002,4006,3412,3486,4000,651364.0,108560.67,117338.0,23117.0,3852.83,4211.0
5192,5193,200511,330000,2,1,1,41,-1,-1,-2,-2,-2,-2,4122,0,0,0,0,0,0,0,0,0,0,0,4122.0,687.0,4122.0,0.0,0.0,0.0
13513,13514,200602,240000,2,3,2,36,0,0,0,0,0,0,236267,239009,193335,194976,197168,196918,9000,7500,7000,6622,17150,20000,1257673.0,209612.17,239009.0,67272.0,11212.0,20000.0
8793,8794,200512,390000,2,3,1,53,-1,-1,-1,-1,-1,0,2820,513,55120,2011,380,380,513,55120,2011,380,0,0,61224.0,10204.0,55120.0,58024.0,9670.67,55120.0
15718,15719,200603,50000,1,1,2,35,2,0,0,0,0,0,50481,48264,19142,18188,18397,18161,3183,1565,7240,795,1000,673,172633.0,28772.17,50481.0,14456.0,2409.33,7240.0
6489,6490,200512,250000,2,2,2,31,1,2,0,0,0,0,59878,58348,59530,60668,59786,130890,0,2150,2116,65,72460,5000,429100.0,71516.67,130890.0,81791.0,13631.83,72460.0
5065,5066,200511,200000,2,1,1,32,1,-2,-2,-2,-2,-1,0,0,0,0,0,900,0,0,0,0,900,880,900.0,150.0,900.0,1780.0,296.67,900.0
3353,3354,200511,100000,1,1,1,33,0,0,2,2,2,2,38219,42604,44607,45576,46495,47182,5000,3000,2000,1800,1600,2000,264683.0,44113.83,47182.0,15400.0,2566.67,5000.0
8104,8105,200512,260000,2,2,1,39,2,0,0,2,2,2,136007,139215,146127,143637,154531,147016,5400,9500,0,12766,0,0,866533.0,144422.17,154531.0,27666.0,4611.0,12766.0
3298,3299,200511,230000,2,2,2,26,-1,-1,-1,4,3,2,8328,0,600,600,300,150,0,600,0,0,0,686,9978.0,1663.0,8328.0,1286.0,214.33,686.0
15334,15335,200603,330000,2,1,2,39,0,0,0,0,0,0,118467,110930,100498,95072,94164,94043,4000,4600,4000,4190,6680,3500,613174.0,102195.67,118467.0,26970.0,4495.0,6680.0
10617,10618,200601,500000,1,1,1,55,0,-1,0,0,0,0,16593,226145,216931,207423,197914,188329,226145,7815,7372,7113,6967,6261,1053335.0,175555.83,226145.0,261673.0,43612.17,226145.0
10475,10476,200601,260000,2,2,1,46,-2,-2,-2,-2,-2,-2,0,135,0,0,109,945,135,0,0,109,945,9300,1189.0,198.17,945.0,10489.0,1748.17,9300.0
1405,1406,200510,300000,2,1,1,45,-1,-1,-1,0,0,-1,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,76379.0,12729.83,22456.0,33703.0,5617.17,22456.0
8313,8314,200512,100000,2,2,1,36,0,0,0,0,0,0,21237,16723,15868,8275,5954,7075,3013,4031,3012,2006,3121,5781,75132.0,12522.0,21237.0,20964.0,3494.0,5781.0
10362,10363,200601,60000,2,3,2,40,0,0,0,0,0,0,35602,35911,36246,29831,29667,30062,1654,1762,1044,1065,1266,979,197319.0,32886.5,36246.0,7770.0,1295.0,1762.0
1611,1612,200510,300000,2,3,1,30,-1,-1,0,0,-1,-1,12090,15035,25895,16416,3972,2200,15042,25500,6000,3972,2200,0,75608.0,12601.33,25895.0,52714.0,8785.67,25500.0
11252,11253,200601,170000,1,2,2,42,0,0,0,0,0,0,102141,100600,103156,94090,95922,99324,4002,5107,3600,3500,5000,3000,595233.0,99205.5,103156.0,24209.0,4034.83,5107.0
10294,10295,200601,180000,2,3,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9526,9527,200601,320000,2,1,2,28,-1,-1,-2,-1,-1,-2,11684,1127,1943,13312,-5,-5,1135,1952,13375,5,0,0,28056.0,4676.0,13312.0,16467.0,2744.5,13375.0
12620,12621,200602,170000,2,5,1,37,-2,-2,-1,-1,-1,-1,743,0,16474,4650,2359,0,0,16474,4650,2359,0,1977,24226.0,4037.67,16474.0,25460.0,4243.33,16474.0
2364,2365,200510,210000,2,2,1,44,0,0,0,0,0,0,73487,75456,86171,87895,89022,90868,3748,13000,3081,3217,3312,3151,502899.0,83816.5,90868.0,29509.0,4918.17,13000.0
