,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
26927,26928,0,200606,140000,1,2,1,37,0,0,0,0,0,0,64372,64937,59133,53193,47352,41627,2300,2200,2000,2000,2000,1500,330614.0,55102.33,64937.0,12000.0,2000.0,2300.0
26928,26929,0,200606,10000,1,3,1,41,0,0,0,0,0,3,6270,7303,8375,9268,10630,10188,1300,1350,1200,1500,0,0,52034.0,8672.33,10630.0,5350.0,891.67,1500.0
26929,26930,1,200606,140000,1,2,1,38,1,2,2,2,2,2,129497,131877,135309,131671,138771,141146,6000,7000,0,10800,4800,0,808271.0,134711.83,141146.0,28600.0,4766.67,10800.0
26930,26931,1,200606,20000,1,3,2,45,0,0,0,0,0,0,5250,7151,9024,10865,12677,14309,2000,2000,2000,2000,2000,2000,59276.0,9879.33,14309.0,12000.0,2000.0,2000.0
26931,26932,0,200606,200000,1,1,1,38,-2,-2,-2,-2,-2,-2,3528,1190,1958,-5,1013,2350,1196,1968,200,1018,2361,2500,10034.0,1672.33,3528.0,9243.0,1540.5,2500.0
26932,26933,1,200606,130000,1,2,1,44,0,0,0,-1,-1,-2,139892,131365,9910,12909,0,0,6179,1969,131000,0,0,1700,294076.0,49012.67,139892.0,140848.0,23474.67,131000.0
26933,26934,0,200606,360000,1,1,2,35,0,0,0,0,0,0,10424,10197,85777,81919,75332,47622,1104,81970,3261,1886,3035,2068,311271.0,51878.5,85777.0,93324.0,15554.0,81970.0
26934,26935,1,200606,210000,1,2,1,38,2,0,0,0,0,0,196426,194724,193397,195027,199236,203241,8405,8495,7800,7378,7800,6900,1182051.0,197008.5,203241.0,46778.0,7796.33,8495.0
26935,26936,0,200606,230000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26936,26937,1,200606,210000,1,2,1,44,1,2,0,0,2,0,89567,85552,86595,89689,85764,85830,0,4100,7200,0,3220,3300,522997.0,87166.17,89689.0,17820.0,2970.0,7200.0
26937,26938,0,200606,200000,1,2,1,35,-1,-1,-1,-1,-1,0,8028,3729,-19,3920,4452,685,3747,0,3939,4470,3,1064,20795.0,3465.83,8028.0,13223.0,2203.83,4470.0
26938,26939,1,200606,20000,1,3,2,27,0,0,0,0,0,0,11849,13144,14429,15659,16959,-41,1500,1500,1500,1500,3000,13500,71999.0,11999.83,16959.0,22500.0,3750.0,13500.0
26939,26940,0,200606,410000,1,1,2,28,0,0,0,0,0,0,82735,90847,74122,72363,68703,66710,10000,6000,4000,5000,6000,3000,455480.0,75913.33,90847.0,34000.0,5666.67,10000.0
26940,26941,0,200606,280000,1,5,1,39,0,0,0,0,0,0,227604,218526,196479,196034,378323,192115,7670,7221,7091,8013,14923,7068,1409081.0,234846.83,378323.0,51986.0,8664.33,14923.0
26941,26942,0,200606,360000,1,2,1,39,0,0,0,0,0,-1,29814,22699,16866,13618,5000,8000,1333,2500,5000,2000,8000,5000,95997.0,15999.5,29814.0,23833.0,3972.17,8000.0
26942,26943,1,200606,10000,1,2,2,28,1,2,2,2,2,2,3717,3659,5640,5401,6811,6567,150,2200,0,1500,0,6000,31795.0,5299.17,6811.0,9850.0,1641.67,6000.0
26943,26944,1,200606,20000,1,2,2,37,1,2,0,0,0,0,14440,13916,15376,18075,18830,20423,0,2000,3000,1000,2000,0,101060.0,16843.33,20423.0,8000.0,1333.33,3000.0
26944,26945,0,200606,370000,1,1,2,30,0,0,0,0,0,0,333930,280727,285705,295747,250158,255956,13000,11000,15000,10000,10000,12000,1702223.0,283703.83,333930.0,71000.0,11833.33,15000.0
26945,26946,0,200606,180000,1,1,1,48,0,0,0,0,0,0,163461,167140,160707,162477,166861,171083,8000,8000,6000,7000,7000,7000,991729.0,165288.17,171083.0,43000.0,7166.67,8000.0
26946,26947,0,200606,60000,1,1,1,38,1,-2,-2,-2,-1,-1,0,0,0,0,1040,0,0,0,0,1040,0,0,1040.0,173.33,1040.0,1040.0,173.33,1040.0
26947,26948,1,200606,80000,1,1,1,46,2,2,2,2,0,0,57477,58539,59722,58174,59204,61092,2600,2700,0,2600,3000,2500,354208.0,59034.67,61092.0,13400.0,2233.33,3000.0
26948,26949,0,200606,70000,1,2,1,47,0,0,0,0,0,0,53239,54351,56480,57253,59150,0,2000,3000,2500,3000,0,0,280473.0,46745.5,59150.0,10500.0,1750.0,3000.0
26949,26950,0,200606,400000,1,1,2,32,-1,-1,-1,0,0,0,3919,-8477,247784,258900,225614,228219,0,258900,20170,17000,10000,10000,955959.0,159326.5,258900.0,316070.0,52678.33,258900.0
26950,26951,0,200606,150000,1,1,2,31,-2,-2,-2,-2,-2,-2,13877,8190,6203,9808,3267,6662,8422,6234,9904,4016,6695,6433,48007.0,8001.17,13877.0,41704.0,6950.67,9904.0
26951,26952,0,200606,50000,1,2,1,42,1,2,0,0,0,0,50179,49056,48714,38653,19439,14711,0,4000,2000,1000,521,700,220752.0,36792.0,50179.0,8221.0,1370.17,4000.0
26952,26953,0,200606,310000,1,2,1,41,0,0,0,0,0,0,324628,305869,312567,291153,159545,97438,12000,12124,10300,8168,5500,3081,1491200.0,248533.33,324628.0,51173.0,8528.83,12124.0
26953,26954,0,200606,200000,1,2,1,44,0,0,0,0,0,0,71656,63331,54977,45849,32706,23542,1714,1602,1144,786,471,2300,292061.0,48676.83,71656.0,8017.0,1336.17,2300.0
26954,26955,0,200606,430000,1,1,1,34,-1,-1,-1,-1,-1,-1,11873,8275,13817,7977,3417,2476,8299,13858,8000,3427,2483,8277,47835.0,7972.5,13817.0,44344.0,7390.67,13858.0
26955,26956,0,200606,240000,1,2,1,40,0,0,0,0,0,0,11671,10030,8132,8402,4585,3551,1810,1151,2029,1003,112,173,46371.0,7728.5,11671.0,6278.0,1046.33,2029.0
26956,26957,0,200606,360000,1,2,2,44,0,0,0,0,0,0,189003,154847,122037,119366,86285,83589,6050,5033,5055,3021,2363,3000,755127.0,125854.5,189003.0,24522.0,4087.0,6050.0
26957,26958,0,200606,380000,1,2,1,35,0,0,0,0,0,0,27268,75331,72950,70022,70861,70897,50042,3017,3000,3016,3000,4010,387329.0,64554.83,75331.0,66085.0,11014.17,50042.0
26958,26959,0,200606,190000,1,3,1,41,0,0,0,0,0,0,30425,31419,32450,33458,34122,34833,1467,1498,1506,1170,1209,1215,196707.0,32784.5,34833.0,8065.0,1344.17,1506.0
26959,26960,0,200606,350000,1,1,1,34,0,0,0,0,0,0,120198,122480,82329,85252,76222,67243,5900,3300,4089,3000,2400,2551,553724.0,92287.33,122480.0,21240.0,3540.0,5900.0
26960,26961,0,200606,110000,1,3,1,37,0,0,0,0,0,0,107793,102676,103276,67886,39457,39424,4010,4431,2700,1500,1500,1600,460512.0,76752.0,107793.0,15741.0,2623.5,4431.0
26961,26962,0,200606,180000,1,2,1,32,-2,-2,-2,-2,-2,-2,2196,396,392,1592,1304,8,396,392,1596,1308,0,2218,5888.0,981.33,2196.0,5910.0,985.0,2218.0
26962,26963,0,200606,400000,1,1,1,35,-2,-2,-2,-2,-2,-2,2240,12165,7062,8833,7659,5676,12245,7135,8891,7704,5728,4070,43635.0,7272.5,12165.0,45773.0,7628.83,12245.0
26963,26964,0,200606,500000,1,1,2,35,-1,-1,0,0,0,0,3938,82385,88195,52253,38743,27833,82392,10339,20089,5105,10138,28426,293347.0,48891.17,88195.0,156489.0,26081.5,82392.0
26964,26965,0,200606,170000,1,2,1,48,-1,-1,-1,-1,0,0,390,390,390,780,780,0,390,390,780,0,0,0,2730.0,455.0,780.0,1560.0,260.0,780.0
26965,26966,1,200606,360000,1,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26966,26967,0,200606,60000,1,2,1,44,0,0,0,0,0,0,58216,60193,57815,50054,27535,22962,3000,2488,2000,1000,2000,3000,276775.0,46129.17,60193.0,13488.0,2248.0,3000.0
26967,26968,0,200606,350000,1,1,2,32,0,0,0,0,0,0,43356,14236,16991,18541,20075,20491,2000,3000,2000,2001,580,677,133690.0,22281.67,43356.0,10258.0,1709.67,3000.0
26968,26969,0,200606,500000,1,2,1,31,0,0,0,0,0,-2,12988,7289,3823,4444,-232,-2701,1122,1077,3023,54,13,168816,25611.0,4268.5,12988.0,174105.0,29017.5,168816.0
26969,26970,0,200606,230000,1,1,2,32,0,0,0,0,0,0,48418,44734,47178,29582,38426,42500,5019,10120,20000,10000,5000,5000,250838.0,41806.33,48418.0,55139.0,9189.83,20000.0
26970,26971,1,200606,20000,1,2,1,35,0,0,0,0,2,2,11043,11770,13188,18318,18419,18978,1200,1600,5700,700,1000,0,91716.0,15286.0,18978.0,10200.0,1700.0,5700.0
26971,26972,0,200606,240000,1,2,1,37,0,0,0,0,0,0,11278,14070,15535,17734,19734,8561,3000,2000,3000,2000,2000,0,86912.0,14485.33,19734.0,12000.0,2000.0,3000.0
26972,26973,0,200606,440000,1,2,2,42,0,0,0,0,0,0,64786,45923,47256,50727,50064,59017,5000,3000,5000,5000,10000,8000,317773.0,52962.17,64786.0,36000.0,6000.0,10000.0
26973,26974,0,200606,250000,1,3,2,31,0,0,0,0,0,0,73215,70284,70375,65085,54986,50848,7009,5023,5069,10037,5184,15011,384793.0,64132.17,73215.0,47333.0,7888.83,15011.0
26974,26975,1,200606,300000,1,1,1,38,-1,-1,-1,-1,-2,-2,706,195,504,-627,-918,-1209,200,600,0,0,0,1791,-1349.0,-224.83,706.0,2591.0,431.83,1791.0
26975,26976,0,200606,180000,1,2,2,28,1,1,-2,-2,-2,-1,23638,-46,-46,-46,-46,1154,3000,0,0,0,1200,44338,24608.0,4101.33,23638.0,48538.0,8089.67,44338.0
26976,26977,0,200606,360000,1,1,1,39,0,-1,-1,-1,0,-1,167685,3288,75244,6468,3169,3130,3304,75260,6484,24,3144,3458,258984.0,43164.0,167685.0,91674.0,15279.0,75260.0
26977,26978,0,200606,260000,1,1,1,38,0,0,0,0,0,0,162820,153457,143580,133477,122545,120772,6024,6012,6000,5000,5000,4000,836651.0,139441.83,162820.0,32036.0,5339.33,6024.0
26978,26979,0,200606,80000,1,1,2,42,5,4,3,2,0,0,74477,68633,62890,56788,52287,52287,0,0,0,0,0,50771,367362.0,61227.0,74477.0,50771.0,8461.83,50771.0
26979,26980,0,200606,390000,1,1,1,47,-1,-1,-1,-1,-1,-1,5768,8843,18982,11700,0,2978,8875,19051,11754,0,2978,0,48271.0,8045.17,18982.0,42658.0,7109.67,19051.0
26980,26981,0,200606,250000,1,3,1,42,0,0,-2,-2,-2,-2,41300,0,0,0,0,0,0,0,0,0,0,0,41300.0,6883.33,41300.0,0.0,0.0,0.0
26981,26982,0,200606,100000,1,2,2,43,0,0,0,0,0,0,104028,103601,105282,83616,67825,66756,6000,5088,3098,5010,3038,4031,531108.0,88518.0,105282.0,26265.0,4377.5,6000.0
26982,26983,0,200606,170000,1,3,1,44,0,0,0,0,0,0,159094,161938,166062,170023,173854,179390,6000,7000,7000,7000,8000,7000,1010361.0,168393.5,179390.0,42000.0,7000.0,8000.0
26983,26984,0,200606,500000,1,1,1,45,-1,-1,-1,-1,-1,-1,1366,9489,51322,12150,12463,11872,9543,51322,12176,12463,11872,22547,98662.0,16443.67,51322.0,119923.0,19987.17,51322.0
26984,26985,0,200606,410000,1,2,1,36,0,0,0,0,0,0,421227,416160,419988,359736,358471,360557,15050,16000,13100,12700,13000,13100,2336139.0,389356.5,421227.0,82950.0,13825.0,16000.0
26985,26986,0,200606,360000,1,1,1,32,-1,-1,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,2500.0,416.67,2500.0,0.0,0.0,0.0
26986,26987,0,200606,290000,1,2,1,38,-2,-2,-2,-2,-2,-2,24709,291,6161,6200,3892,4072,291,6170,6216,3892,4072,4382,45325.0,7554.17,24709.0,25023.0,4170.5,6216.0
26987,26988,0,200606,80000,1,2,1,44,0,-1,0,0,0,0,1245,26343,22120,21365,20967,48250,27279,3200,1200,1000,29000,1500,140290.0,23381.67,48250.0,63179.0,10529.83,29000.0
26988,26989,0,200606,280000,1,1,2,31,-2,-2,-2,-2,-2,-2,8383,8797,8741,8178,-4,-4,9044,8844,8247,0,0,0,34091.0,5681.83,8797.0,26135.0,4355.83,9044.0
26989,26990,0,200606,360000,1,2,1,40,0,0,0,-1,0,0,69464,55638,43429,45895,27851,25408,10034,15011,45919,5036,5022,6010,267685.0,44614.17,69464.0,87032.0,14505.33,45919.0
26990,26991,0,200606,100000,1,2,1,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,2340.0,390.0,390.0,2340.0,390.0,390.0
26991,26992,0,200606,80000,1,2,2,31,0,0,0,0,0,0,42188,40033,31106,28890,28613,49036,1577,1511,1415,1138,22000,1746,219866.0,36644.33,49036.0,29387.0,4897.83,22000.0
26992,26993,0,200606,80000,1,1,2,46,0,0,0,0,0,0,52674,58068,28116,30656,24750,25543,9000,7000,5004,3000,4000,5000,219807.0,36634.5,58068.0,33004.0,5500.67,9000.0
26993,26994,0,200606,180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26994,26995,0,200606,400000,1,1,1,34,-1,-1,-2,-1,-1,-1,43711,37077,70369,15283,17668,4841,37954,71577,15973,18285,4875,647,188949.0,31491.5,70369.0,149311.0,24885.17,71577.0
26995,26996,0,200606,450000,1,2,1,48,-2,-2,-2,-2,-2,-2,18659,388,481,29646,10163,10163,389,483,29707,10214,10214,10184,69500.0,11583.33,29646.0,61191.0,10198.5,29707.0
26996,26997,1,200606,80000,1,1,2,34,2,2,2,2,2,2,61231,62423,63827,64682,65614,67007,2800,3000,2500,2600,2600,2600,384784.0,64130.67,67007.0,16100.0,2683.33,3000.0
26997,26998,0,200606,210000,1,2,1,37,0,0,0,0,0,0,41030,40120,51591,67772,71846,68876,3012,15065,30002,5023,2149,3041,341235.0,56872.5,71846.0,58292.0,9715.33,30002.0
26998,26999,0,200606,300000,1,2,1,45,-1,-1,-1,-1,-1,-1,360,360,360,360,1440,360,360,360,360,1440,360,360,3240.0,540.0,1440.0,3240.0,540.0,1440.0
26999,27000,0,200606,340000,1,2,2,41,-2,-2,-2,-2,-2,-2,186,3823,-20,4016,6209,2081,3842,0,4036,6254,2091,1917,16295.0,2715.83,6209.0,18140.0,3023.33,6254.0
27000,27001,0,200607,110000,1,1,2,30,0,0,0,0,2,2,60290,61688,63100,70391,68661,77511,3000,3000,9000,0,10000,3000,401641.0,66940.17,77511.0,28000.0,4666.67,10000.0
27001,27002,0,200607,50000,1,2,1,41,0,0,0,0,0,0,8988,6849,7471,8043,19526,7564,1200,2000,2000,3000,1000,10640,58441.0,9740.17,19526.0,19840.0,3306.67,10640.0
27002,27003,0,200607,20000,1,2,1,40,0,0,0,0,0,0,10288,9276,5622,19263,18433,26132,3010,2010,15000,4000,2000,2000,89014.0,14835.67,26132.0,28020.0,4670.0,15000.0
27003,27004,0,200607,16000,1,5,1,46,0,0,0,0,0,2,22058,24367,26965,29521,32032,31385,3000,3000,3000,3000,0,2000,166328.0,27721.33,32032.0,14000.0,2333.33,3000.0
27004,27005,0,200607,60000,1,1,2,31,0,0,0,0,-2,-2,57937,49740,51400,0,0,0,3000,3000,0,0,0,0,159077.0,26512.83,57937.0,6000.0,1000.0,3000.0
27005,27006,1,200607,70000,1,1,2,31,1,2,2,2,0,0,23633,22955,26574,25804,27454,25447,0,4000,0,2000,1000,1000,151867.0,25311.17,27454.0,8000.0,1333.33,4000.0
27006,27007,0,200607,70000,1,2,1,34,0,0,0,0,2,0,27202,29424,31941,35087,34226,35514,3000,3000,4000,0,2000,8200,193394.0,32232.33,35514.0,20200.0,3366.67,8200.0
27007,27008,0,200607,430000,1,1,2,35,-1,-1,-1,-1,-1,0,5454,2316,12457,26522,28951,11057,2328,12799,27888,29023,12,2929,86757.0,14459.5,28951.0,74979.0,12496.5,29023.0
27008,27009,0,200607,60000,1,2,2,39,0,0,2,0,0,0,58538,61359,58147,59399,37746,37794,6000,0,2500,1316,1401,3000,312983.0,52163.83,61359.0,14217.0,2369.5,6000.0
27009,27010,0,200607,200000,1,1,1,46,-1,-1,-1,-1,-1,-1,28910,6581,1894,8604,3547,43097,6593,1894,8615,3563,43097,0,92633.0,15438.83,43097.0,63762.0,10627.0,43097.0
27010,27011,0,200607,160000,1,2,1,39,1,3,2,2,2,2,47675,47243,48328,49183,48237,51937,500,2000,1800,0,4500,0,292603.0,48767.17,51937.0,8800.0,1466.67,4500.0
27011,27012,0,200607,200000,1,3,1,40,0,0,-1,0,0,-2,205277,127,3627,6303,73,-63,269,3700,3000,390,128,90000,215344.0,35890.67,205277.0,97487.0,16247.83,90000.0
27012,27013,0,200607,500000,1,1,1,43,0,0,0,0,0,0,124362,126860,129576,129863,120781,98163,4567,4787,4745,4256,3321,3326,729605.0,121600.83,129863.0,25002.0,4167.0,4787.0
27013,27014,1,200607,50000,1,2,1,43,-1,2,-1,-1,2,-1,780,390,390,650,260,520,0,390,650,0,800,800,2990.0,498.33,780.0,2640.0,440.0,800.0
27014,27015,0,200607,220000,1,1,2,38,0,0,0,0,0,0,209044,211453,217237,198681,202479,206221,7705,9656,7189,7404,7490,7517,1245115.0,207519.17,217237.0,46961.0,7826.83,9656.0
27015,27016,0,200607,180000,1,2,1,48,0,0,0,0,0,0,178440,176624,76565,82825,81763,66120,8000,10000,10000,10000,10000,3000,662337.0,110389.5,178440.0,51000.0,8500.0,10000.0
27016,27017,0,200607,310000,1,2,2,35,0,0,0,0,0,0,124617,126982,125072,126416,132772,137519,6015,5006,5006,10004,8007,5017,773378.0,128896.33,137519.0,39055.0,6509.17,10004.0
27017,27018,0,200607,80000,1,3,1,41,0,0,0,0,0,0,35646,38040,39562,40427,43417,46878,3000,2135,2000,3500,4000,3000,243970.0,40661.67,46878.0,17635.0,2939.17,4000.0
27018,27019,0,200607,50000,1,2,2,37,0,0,0,0,0,0,44756,45746,47010,47277,17410,17002,1736,2000,1267,1000,620,1000,219201.0,36533.5,47277.0,7623.0,1270.5,2000.0
27019,27020,0,200607,400000,1,1,1,43,-2,-2,-1,-1,-1,-1,-5,-5,5498,3259,5949,1111,0,5503,3262,5966,1111,2420,15807.0,2634.5,5949.0,18262.0,3043.67,5966.0
27020,27021,1,200607,280000,1,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27021,27022,0,200607,100000,1,1,2,32,0,0,0,0,2,0,99573,159480,56267,11788,11400,11419,2787,1353,1739,0,1000,1147,349927.0,58321.17,159480.0,8026.0,1337.67,2787.0
27022,27023,0,200607,350000,1,2,1,42,0,0,0,0,0,0,195639,196554,177597,181702,176253,179190,7200,7000,7007,7000,6500,6500,1106935.0,184489.17,196554.0,41207.0,6867.83,7200.0
27023,27024,0,200607,10000,1,3,2,41,0,0,0,0,0,0,4520,3483,6862,8727,8148,8640,2000,4946,2000,1000,1000,1000,40380.0,6730.0,8727.0,11946.0,1991.0,4946.0
27024,27025,0,200607,100000,1,2,2,35,2,0,0,0,0,0,92590,93354,69674,71097,72913,74738,3251,2600,2582,3000,3000,3000,474366.0,79061.0,93354.0,17433.0,2905.5,3251.0
27025,27026,0,200607,240000,1,1,1,38,-1,-1,-1,-1,-1,-1,3833,4890,4157,14342,11411,3006,4890,4164,14371,11411,3006,13336,41639.0,6939.83,14342.0,51178.0,8529.67,14371.0
27026,27027,0,200607,500000,1,1,1,46,-2,-2,-2,-2,-2,-2,0,0,1656,1400,0,0,0,1656,1400,0,0,0,3056.0,509.33,1656.0,3056.0,509.33,1656.0
27027,27028,1,200607,50000,1,3,1,36,3,2,2,2,2,-1,150,150,150,150,150,930,0,0,0,0,930,0,1680.0,280.0,930.0,930.0,155.0,930.0
27028,27029,1,200607,30000,1,2,1,33,0,0,0,0,0,0,59867,28357,29312,26404,25806,26325,1500,1433,1500,920,929,0,196071.0,32678.5,59867.0,6282.0,1047.0,1500.0
27029,27030,0,200607,360000,1,1,1,41,-2,-2,-2,-2,-2,-2,2988,0,668,0,686,7149,0,668,0,686,7149,150,11491.0,1915.17,7149.0,8653.0,1442.17,7149.0
27030,27031,0,200607,250000,1,1,1,49,0,0,0,0,0,0,236430,243445,246357,250942,205081,209309,11000,11500,11000,7500,7500,8000,1391564.0,231927.33,250942.0,56500.0,9416.67,11500.0
27031,27032,0,200607,260000,1,2,2,29,0,0,0,0,0,2,190074,193244,182514,185491,197985,315366,6847,6846,8186,20000,0,10000,1264674.0,210779.0,315366.0,51879.0,8646.5,20000.0
27032,27033,0,200607,50000,1,3,1,40,0,0,0,0,0,0,46850,31923,47574,7613,7613,7756,2068,18135,2000,1000,1000,2000,149329.0,24888.17,47574.0,26203.0,4367.17,18135.0
27033,27034,0,200607,550000,1,2,2,33,-2,-2,-2,-2,-2,-2,-509,-1925,4532,13069,5071,8276,15,10014,20000,10000,10000,7548,28514.0,4752.33,13069.0,57577.0,9596.17,20000.0
27034,27035,1,200607,420000,1,1,1,46,2,2,2,0,0,0,426429,436968,428712,425345,354852,353113,19000,0,16100,13000,14064,111170,2425419.0,404236.5,436968.0,173334.0,28889.0,111170.0
27035,27036,0,200607,130000,1,2,1,35,0,0,0,-2,-2,-2,129902,134400,0,0,0,0,7000,0,0,0,0,0,264302.0,44050.33,134400.0,7000.0,1166.67,7000.0
27036,27037,0,200607,320000,1,2,1,46,0,0,0,0,0,0,345408,340055,332945,327229,320032,290003,15004,13004,13004,11120,11004,11010,1955672.0,325945.33,345408.0,74146.0,12357.67,15004.0
27037,27038,0,200607,50000,1,3,2,47,0,0,0,0,0,0,15019,16026,17257,41868,23201,18623,1263,1494,25105,728,651,624,131994.0,21999.0,41868.0,29865.0,4977.5,25105.0
27038,27039,0,200607,310000,1,1,1,45,-2,-2,-2,-2,-2,-2,8918,13813,6099,6255,5512,5451,14000,6129,6286,5539,5478,3613,46048.0,7674.67,13813.0,41045.0,6840.83,14000.0
27039,27040,1,200607,340000,1,1,1,49,-2,-2,-2,-2,-2,-2,1689,655,361,301,457,297,655,361,301,457,297,366,3760.0,626.67,1689.0,2437.0,406.17,655.0
27040,27041,0,200607,280000,1,1,1,37,-1,-1,-1,-1,-1,-1,22398,30002,1715,4408,2517,29987,30422,1721,4428,2528,30135,8302,91027.0,15171.17,30002.0,77536.0,12922.67,30422.0
27041,27042,0,200607,250000,1,1,1,32,-1,-1,0,0,0,0,207,4907,6833,8766,9539,9779,4907,2000,2000,1000,319,247,40031.0,6671.83,9779.0,10473.0,1745.5,4907.0
27042,27043,0,200607,80000,1,2,3,40,0,0,0,0,0,0,72185,76854,72408,72832,46473,50329,12660,4573,3500,2000,5000,2000,391081.0,65180.17,76854.0,29733.0,4955.5,12660.0
27043,27044,1,200607,230000,1,3,2,29,1,-1,-1,-1,-1,-1,-4,1496,4872,0,1241,-383,1500,5000,0,1241,0,2000,7222.0,1203.67,4872.0,9741.0,1623.5,5000.0
27044,27045,0,200607,330000,1,2,2,37,0,-1,-1,-1,-1,-1,16270,140,500,1226,-1121,1879,140,1500,1226,0,3000,3000,18894.0,3149.0,16270.0,8866.0,1477.67,3000.0
27045,27046,0,200607,350000,1,3,2,41,-2,-2,-2,-2,-2,-2,-331,1656,1440,27000,872,12600,2155,1440,27000,872,12600,0,43237.0,7206.17,27000.0,44067.0,7344.5,27000.0
27046,27047,0,200607,280000,1,1,2,35,1,-1,-1,-1,-1,-1,0,416,832,0,832,416,416,832,0,832,416,0,2496.0,416.0,832.0,2496.0,416.0,832.0
27047,27048,1,200607,140000,1,1,2,36,2,0,0,0,0,0,75384,74177,65336,53578,49288,43870,4000,4000,3500,2000,2500,1800,361633.0,60272.17,75384.0,17800.0,2966.67,4000.0
27048,27049,0,200607,130000,1,3,1,43,2,2,2,2,2,2,55544,57428,58917,60352,61167,63042,3400,3000,3000,2400,3000,2400,356450.0,59408.33,63042.0,17200.0,2866.67,3400.0
27049,27050,1,200607,200000,1,2,1,35,0,0,2,0,0,2,187487,200774,196933,187887,101278,99382,16000,0,6451,9000,0,4000,973741.0,162290.17,200774.0,35451.0,5908.5,16000.0
27050,27051,0,200607,280000,1,1,2,37,-1,-1,-1,-1,-1,-1,1695,5827,10190,2355,3612,586,6644,10200,2355,3612,4248,0,24265.0,4044.17,10190.0,27059.0,4509.83,10200.0
27051,27052,0,200607,20000,1,3,2,36,-1,0,-1,-1,0,0,16842,16300,390,14536,7446,0,1000,390,14536,149,0,8346,55514.0,9252.33,16842.0,24421.0,4070.17,14536.0
27052,27053,0,200607,50000,1,3,1,47,0,0,0,0,0,0,12975,13982,15315,16019,16336,16678,1230,1563,1267,584,605,609,91305.0,15217.5,16678.0,5858.0,976.33,1563.0
27053,27054,1,200607,30000,1,3,1,28,2,2,2,2,2,2,23027,23848,23873,24182,26022,27462,1500,700,1000,2550,2013,1108,148414.0,24735.67,27462.0,8871.0,1478.5,2550.0
27054,27055,0,200607,60000,1,5,2,32,0,0,0,0,0,0,57505,51934,40855,37742,29450,8850,1800,2000,2000,1400,200,600,226336.0,37722.67,57505.0,8000.0,1333.33,2000.0
27055,27056,0,200607,50000,1,2,1,32,0,0,0,0,0,0,47842,48752,39937,25864,6990,9990,2097,1650,1500,2000,3000,0,179375.0,29895.83,48752.0,10247.0,1707.83,3000.0
27056,27057,0,200607,20000,1,3,1,46,1,2,0,0,0,0,19450,18844,19853,19894,19993,20030,0,1626,1615,710,720,1587,118064.0,19677.33,20030.0,6258.0,1043.0,1626.0
27057,27058,1,200607,100000,1,1,1,38,0,0,0,0,0,-2,46717,48435,49854,51400,0,0,2500,2500,3000,0,0,0,196406.0,32734.33,51400.0,8000.0,1333.33,3000.0
27058,27059,0,200607,100000,1,2,2,34,0,0,0,0,-1,-1,19138,6630,4958,5314,390,390,1100,1254,1000,390,390,390,36820.0,6136.67,19138.0,4524.0,754.0,1254.0
27059,27060,1,200607,210000,1,2,1,39,-1,-1,-1,-1,0,0,600,169,497,15433,8500,10500,169,497,15436,170,2000,2822,35699.0,5949.83,15433.0,21094.0,3515.67,15436.0
27060,27061,0,200607,20000,1,3,1,45,0,0,0,0,0,0,26400,27400,28400,29400,30000,0,1000,1000,1000,600,0,0,141600.0,23600.0,30000.0,3600.0,600.0,1000.0
27061,27062,0,200607,130000,1,2,2,33,1,-1,0,-1,0,0,0,870,390,11,1011,381,870,300,11,1000,300,500,2663.0,443.83,1011.0,2981.0,496.83,1000.0
27062,27063,0,200607,290000,1,3,2,41,0,0,0,0,0,0,293281,268030,157691,158720,144085,143663,7948,22429,5530,4442,5887,5890,1165470.0,194245.0,293281.0,52126.0,8687.67,22429.0
27063,27064,0,200607,40000,1,1,2,45,-1,-1,-1,-1,-1,0,10567,264,3430,-147,672,5408,264,3430,0,24672,5000,3020,20194.0,3365.67,10567.0,36386.0,6064.33,24672.0
27064,27065,0,200607,10000,1,2,1,33,0,0,0,0,0,0,10146,9352,9919,10400,10123,19813,1158,1200,1137,335,351,1000,69753.0,11625.5,19813.0,5181.0,863.5,1200.0
27065,27066,0,200607,360000,1,2,2,39,-1,-1,-1,-1,-1,-1,10027,8929,34635,26645,18088,8703,8975,34825,26674,18112,8719,4861,107027.0,17837.83,34635.0,102166.0,17027.67,34825.0
